AUC,Kendall,Spearman,epsilonOb,epsilonEff,epsilonTreat,AUC_Kendal
14.726553833333348,0.7333333333333333,0.8181818181818182,0.1,0.2,0.3,1.6596777519488168
13.19739016666666,0.8222222222222221,0.9272727272727272,0.05,0.1,0.35,1.652377658418752
13.19739016666666,0.8222222222222221,0.9272727272727272,0.05,0.1,0.4,1.652377658418752
13.19739016666666,0.8222222222222221,0.9272727272727272,0.05,0.1,0.45,1.652377658418752
13.154787166666656,0.8222222222222221,0.9151515151515152,0.05,0.4,0.3,1.6496978019015436
14.403614500000002,0.7333333333333333,0.8424242424242423,0.1,0.3,0.35,1.6393638990019297
14.403614500000002,0.7333333333333333,0.8424242424242423,0.1,0.3,0.4,1.6393638990019297
14.403614500000002,0.7333333333333333,0.8424242424242423,0.1,0.3,0.45,1.6393638990019297
15.034868833333329,0.6888888888888888,0.8303030303030302,0.05,0.1,0.1,1.634627246008773
14.254607999999994,0.7333333333333333,0.8424242424242423,0.05,0.5,0.45,1.6299909431037207
14.254607999999994,0.7333333333333333,0.8424242424242423,0.05,0.5,0.4,1.6299909431037207
14.254607999999994,0.7333333333333333,0.8424242424242423,0.05,0.5,0.35,1.6299909431037207
13.533767833333346,0.7777777777777777,0.8909090909090909,0.15,0.15,0.05,1.629092378405451
14.924386499999992,0.6888888888888888,0.8303030303030302,0.05,0.05,0.35,1.62767757577382
14.8608615,0.6888888888888888,0.8060606060606059,0.05,0.5,0.2,1.6236816626865813
15.406804833333322,0.6444444444444444,0.7454545454545454,0.05,0.4,0.15,1.6135786918439878
14.687641166666667,0.6888888888888888,0.8181818181818182,0.1,0.25,0.15,1.612785584025541
13.907419833333348,0.7333333333333333,0.8787878787878788,0.1,0.25,0.1,1.608151765788997
14.532381833333334,0.6888888888888888,0.8303030303030302,0.05,0.5,0.15,1.6030193061509608
14.37029966666668,0.6888888888888888,0.8303030303030302,0.05,0.45,0.15,1.5928238515899005
15.021169500000015,0.6444444444444444,0.7454545454545454,0.05,0.05,0.4,1.589321072397024
15.021169500000015,0.6444444444444444,0.7454545454545454,0.05,0.05,0.45,1.589321072397024
13.52920433333333,0.7333333333333333,0.8181818181818182,0.1,0.35,0.05,1.5843608761196264
14.928508999999998,0.6444444444444444,0.7575757575757575,0.05,0.15,0.5,1.5834924489476703
14.872638499999997,0.6444444444444444,0.7575757575757575,0.05,0.25,0.25,1.5799780268754058
14.721464333333326,0.6444444444444444,0.7939393939393938,0.1,0.25,0.3,1.570468718240446
14.714346333333337,0.6444444444444444,0.7212121212121211,0.1,0.2,0.5,1.5700209746850753
13.248185166666662,0.7333333333333333,0.8545454545454544,0.1,0.15,0.2,1.5666839274246498
13.951585500000004,0.6888888888888888,0.7939393939393938,0.1,0.3,0.5,1.5664854742833945
14.636055666666666,0.6444444444444444,0.7575757575757575,0.05,0.25,0.2,1.5650962568646576
15.257034833333336,0.6,0.7212121212121211,0.05,0.25,0.5,1.5597132650606889
14.513293999999993,0.6444444444444444,0.709090909090909,0.1,0.05,0.3,1.5573741797226717
13.763967916666651,0.6888888888888888,0.8060606060606059,0.1,0.45,0.35,1.554683765402829
14.962125500000019,0.6,0.6969696969696969,0.05,0.35,0.25,1.541162583209204
12.815868499999997,0.7333333333333333,0.8424242424242423,0.1,0.05,0.35,1.5394899120580237
12.815868499999997,0.7333333333333333,0.8424242424242423,0.1,0.05,0.45,1.5394899120580237
12.815868499999997,0.7333333333333333,0.8424242424242423,0.1,0.05,0.4,1.5394899120580237
14.80111766666666,0.6,0.7333333333333332,0.05,0.05,0.2,1.5310347074380148
13.34728433333334,0.6888888888888888,0.8181818181818182,0.05,0.15,0.2,1.5284731178801325
14.604162166666672,0.6,0.709090909090909,0.05,0.05,0.15,1.5186456155835688
14.512407833333334,0.6,0.7696969696969697,0.05,0.1,0.05,1.5128739927362238
15.185766333333328,0.5555555555555555,0.6727272727272726,0.05,0.1,0.2,1.5107858181470126
13.704254166666665,0.6444444444444444,0.7696969696969697,0.15,0.05,0.3,1.5064831469306306
14.40663666666665,0.6,0.7696969696969697,0.1,0.3,0.3,1.5062206690190107
13.60019716666668,0.6444444444444444,0.6484848484848483,0.05,0.15,0.25,1.499937649439583
14.298056666666666,0.6,0.7454545454545454,0.05,0.15,0.35,1.499390661258092
14.298056666666666,0.6,0.7454545454545454,0.05,0.15,0.4,1.499390661258092
14.298056666666666,0.6,0.7454545454545454,0.05,0.15,0.45,1.499390661258092
13.564186500000002,0.6444444444444444,0.7939393939393938,0.05,0.05,0.1,1.497672470467311
14.119869999999997,0.6,0.7454545454545454,0.15,0.1,0.3,1.488182185330428
13.905924999999995,0.6,0.6363636363636362,0.1,0.1,0.15,1.4747244029542077
12.986712499999994,0.6444444444444444,0.7454545454545454,0.1,0.05,0.5,1.4613476233340505
14.386940833333318,0.5555555555555555,0.7212121212121211,0.1,0.15,0.4,1.460537297566605
14.386940833333318,0.5555555555555555,0.7212121212121211,0.1,0.15,0.45,1.460537297566605
14.386940833333318,0.5555555555555555,0.7212121212121211,0.1,0.15,0.35,1.460537297566605
14.366179500000001,0.5555555555555555,0.709090909090909,0.05,0.1,0.15,1.4592313474119394
14.222717083333348,0.5555555555555555,0.6848484848484848,0.15,0.15,0.3,1.4502071309887166
13.506882166666669,0.6,0.6727272727272726,0.05,0.2,0.5,1.4496234115321593
13.445076666666658,0.6,0.7696969696969697,0.1,0.3,0.1,1.4457356601537508
14.722094833333326,0.5111111111111111,0.6363636363636362,0.1,0.2,0.05,1.437175045248734
13.225123333333348,0.6,0.6848484848484848,0.15,0.05,0.35,1.431899935584708
14.551626166666662,0.5111111111111111,0.6,0.05,0.4,0.5,1.4264520546765573
15.477642499999998,0.4222222222222222,0.5272727272727272,0.1,0.2,0.2,1.3958123713817479
15.452995333333332,0.4222222222222222,0.4545454545454545,0.05,0.15,0.05,1.3942619906521658
14.001437166666669,0.5111111111111111,0.6,0.05,0.45,0.25,1.3918435159035547
12.526411333333341,0.6,0.7454545454545454,0.05,0.45,0.45,1.387948854514089
12.526411333333341,0.6,0.7454545454545454,0.05,0.45,0.4,1.387948854514089
12.526411333333341,0.6,0.7454545454545454,0.05,0.45,0.35,1.387948854514089
13.194393499999988,0.5555555555555555,0.7212121212121211,0.15,0.1,0.05,1.3855224924281744
15.283832500000003,0.4222222222222222,0.4787878787878787,0.05,0.15,0.1,1.3836211409144072
13.853535666666673,0.5111111111111111,0.6606060606060605,0.05,0.1,0.3,1.3825400678205593
14.548773666666673,0.4666666666666666,0.6121212121212121,0.05,0.05,0.25,1.3818281794240639
13.77731833333333,0.5111111111111111,0.6484848484848483,0.1,0.4,0.05,1.3777457688872075
14.346784583333339,0.4666666666666666,0.5515151515151515,0.15,0.2,0.05,1.3691224600762306
14.30075783333334,0.4666666666666666,0.6242424242424242,0.1,0.05,0.25,1.3662272394121127
14.284073166666676,0.4666666666666666,0.5515151515151515,0.1,0.15,0.1,1.365177723821565
13.564042666666676,0.5111111111111111,0.6121212121212121,0.05,0.4,0.1,1.364330089585784
14.184634666666662,0.4666666666666666,0.5757575757575757,0.05,0.3,0.25,1.3589227438369058
14.11466783333333,0.4666666666666666,0.5878787878787878,0.05,0.05,0.05,1.3545216201062589
13.403847666666662,0.5111111111111111,0.6242424242424242,0.05,0.3,0.1,1.3542533434699187
14.801460999999998,0.4222222222222222,0.5272727272727272,0.05,0.2,0.3,1.35327852635697
14.053826833333355,0.4666666666666666,0.4787878787878787,0.05,0.3,0.15,1.3506945386715383
14.012580166666671,0.4666666666666666,0.6242424242424242,0.05,0.25,0.15,1.3480999995902572
13.963863333333316,0.4666666666666666,0.5272727272727272,0.05,0.3,0.45,1.345035564613703
13.963863333333316,0.4666666666666666,0.5272727272727272,0.05,0.3,0.35,1.345035564613703
13.963863333333316,0.4666666666666666,0.5272727272727272,0.05,0.3,0.4,1.345035564613703
15.252854000000005,0.37777777777777777,0.49090909090909085,0.1,0.25,0.35,1.3372280558784944
15.252854000000005,0.37777777777777777,0.49090909090909085,0.1,0.25,0.4,1.3372280558784944
15.252854000000005,0.37777777777777777,0.49090909090909085,0.1,0.25,0.45,1.3372280558784944
13.049440666666671,0.5111111111111111,0.5636363636363636,0.1,0.25,0.25,1.3319600798806368
14.366309833333322,0.4222222222222222,0.4545454545454545,0.05,0.2,0.35,1.325906212436297
14.366309833333322,0.4222222222222222,0.4545454545454545,0.05,0.2,0.45,1.325906212436297
14.366309833333322,0.4222222222222222,0.4545454545454545,0.05,0.2,0.4,1.325906212436297
14.261007166666666,0.4222222222222222,0.5878787878787878,0.05,0.35,0.15,1.319282358774676
14.032344166666652,0.4222222222222222,0.5151515151515151,0.1,0.2,0.15,1.3048987700416195
13.955276333333334,0.4222222222222222,0.5272727272727272,0.05,0.2,0.15,1.3000509721066054
15.324666999999998,0.3333333333333333,0.34545454545454546,0.05,0.35,0.1,1.2973008645868855
13.138380833333345,0.4666666666666666,0.4666666666666666,0.05,0.35,0.4,1.293110238757162
13.138380833333345,0.4666666666666666,0.4666666666666666,0.05,0.35,0.35,1.293110238757162
13.138380833333345,0.4666666666666666,0.4666666666666666,0.05,0.35,0.45,1.293110238757162
13.81434749999999,0.4222222222222222,0.5636363636363636,0.05,0.25,0.05,1.2911861256762855
14.406825166666671,0.37777777777777777,0.38181818181818183,0.05,0.3,0.05,1.2840103040123263
12.94124979166667,0.4666666666666666,0.6363636363636362,0.1,0.4,0.1,1.2807101048052225
14.319241250000005,0.37777777777777777,0.49090909090909085,0.1,0.5,0.35,1.2785010128853684
14.889354666666677,0.3333333333333333,0.41818181818181815,0.05,0.15,0.3,1.2699184127993495
14.15384266666667,0.37777777777777777,0.3696969696969697,0.05,0.5,0.25,1.268096945766085
13.357154666666666,0.4222222222222222,0.4545454545454545,0.1,0.3,0.25,1.262427324793034
14.750247000000005,0.3333333333333333,0.29696969696969694,0.05,0.05,0.3,1.2611681232162144
13.278227499999993,0.4222222222222222,0.5515151515151515,0.1,0.25,0.2,1.2574625692129935
13.71110433333334,0.37777777777777777,0.3939393939393939,0.1,0.3,0.15,1.2402473762991175
14.343546666666677,0.3333333333333333,0.309090909090909,0.1,0.15,0.15,1.2355854520701905
15.007240999999999,0.28888888888888886,0.35757575757575755,0.1,0.1,0.25,1.2328893724032837
13.380612666666668,0.37777777777777777,0.49090909090909085,0.1,0.15,0.25,1.2194584589271091
14.0647095,0.3333333333333333,0.29696969696969694,0.05,0.35,0.3,1.218045757721634
14.77055183333333,0.28888888888888886,0.32121212121212117,0.1,0.1,0.1,1.2180009137068482
13.1448985,0.37777777777777777,0.32121212121212117,0.05,0.3,0.3,1.2046313306558614
13.640129000000002,0.3333333333333333,0.4424242424242424,0.05,0.2,0.25,1.1913383704483316
14.914027500000001,0.24444444444444444,0.22424242424242422,0.05,0.15,0.15,1.1825815191503803
13.467535000000002,0.3333333333333333,0.2606060606060606,0.1,0.15,0.05,1.1804816900330783
14.018520833333362,0.28888888888888886,0.33333333333333326,0.05,0.3,0.2,1.170695907568959
13.781476333333341,0.28888888888888886,0.28484848484848485,0.1,0.3,0.05,1.155785097339787
15.044608333333336,0.19999999999999998,0.18787878787878787,0.1,0.15,0.3,1.146351000890261
15.04011033333333,0.19999999999999998,0.16363636363636364,0.05,0.2,0.1,1.1460680631953941
14.246389833333339,0.24444444444444444,0.18787878787878787,0.05,0.5,0.05,1.1405851068754158
12.8444325,0.28888888888888886,0.34545454545454546,0.1,0.15,0.5,1.0968422289110826
13.381955000000008,0.24444444444444444,0.3696969696969697,0.1,0.05,0.1,1.0862095623877015
13.998050499999998,0.19999999999999998,0.22424242424242422,0.05,0.25,0.35,1.0805193732984575
13.998050499999998,0.19999999999999998,0.22424242424242422,0.05,0.25,0.45,1.0805193732984575
13.998050499999998,0.19999999999999998,0.22424242424242422,0.05,0.25,0.4,1.0805193732984575
13.982106333333332,0.19999999999999998,0.18787878787878787,0.1,0.1,0.2,1.0795164373795523
13.868081666666665,0.19999999999999998,0.2727272727272727,0.15,0.1,0.35,1.07234394375025
14.454934000000016,0.15555555555555553,0.11515151515151514,0.05,0.45,0.3,1.0648142717425402
12.949504583333324,0.24444444444444444,0.33333333333333326,0.15,0.2,0.3,1.0590071337447982
14.20789433333334,0.15555555555555553,0.17575757575757575,0.05,0.2,0.05,1.04927473554261
13.494042999999994,0.19999999999999998,0.1515151515151515,0.1,0.3,0.2,1.0488157894288517
12.752558833333335,0.19999999999999998,0.24848484848484845,0.05,0.5,0.3,1.0021742107501597
13.980869000000013,0.1111111111111111,-0.006060606060606061,0.1,0.2,0.4,0.9905497165117592
13.980869000000013,0.1111111111111111,-0.006060606060606061,0.1,0.2,0.45,0.9905497165117592
13.980869000000013,0.1111111111111111,-0.006060606060606061,0.1,0.2,0.35,0.9905497165117592
13.22826116666666,0.15555555555555553,0.2121212121212121,0.05,0.45,0.05,0.9876528702710333
15.176093499999995,0.022222222222222223,0.006060606060606061,0.05,0.4,0.05,0.976844034576649
13.667122666666666,0.1111111111111111,0.11515151515151514,0.1,0.05,0.05,0.9708141308456432
12.943211111111106,0.15555555555555553,0.28484848484848485,0.1,0.45,0.1,0.9697223665715026
14.348975166666682,0.06666666666666667,0.01818181818181818,0.05,0.25,0.1,0.9692602543400699
14.294841333333318,0.06666666666666667,-0.006060606060606061,0.05,0.2,0.2,0.9658550738114716
13.628894166666678,0.022222222222222223,-0.01818181818181818,0.1,0.05,0.15,0.8795205546138897
14.31276566666668,-0.022222222222222223,0.06666666666666665,0.1,0.35,0.3,0.8780936792657046
14.265308999999995,-0.022222222222222223,-0.05454545454545454,0.05,0.25,0.3,0.8751085125532267
14.211107833333326,-0.022222222222222223,-0.13939393939393938,0.1,0.25,0.5,0.8716990965559505
13.609887999999994,-0.022222222222222223,-0.13939393939393938,0.1,0.05,0.2,0.8338805652639489
13.306713166666665,-0.15555555555555553,-0.28484848484848485,0.1,0.2,0.1,0.6814766253310375
